,City,Id,Type,X,Y,Fencing,Lighting,Accessible for disabled,Parking,Status,Competitions,Year of building
7784,רמת הנגב,216G3300826,Fitness,179588.0,545625.0,No,Yes,Yes,Yes,Normal and active,National,1981
7785,רמת הנגב,216P1102337,Swimming pool,179788.0,545668.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7786,רמת הנגב,216R1106116,Other,179580.0,545624.0,No,Yes,Yes,Yes,Normal and active,Not used for official competitions,2005
7787,רמת הנגב,216T1103955,Tennis court,179446.0,545658.0,Yes,Yes,No,No,Active and in need of renovation,Not used for official competitions,1975
7788,רמת הנגב,216F2106801,Football field,179508.0,545604.0,Yes,No,No,No,Abnormal and inactive,Not used for official competitions,1975
7789,רמת הנגב,216B1104960,Mini pitch,179508.0,545604.0,Yes,No,Yes,Yes,Normal and active,Irrelevant,2020
7790,רמת הנגב,216B1101786,Basketball court,179317.0,545626.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2009
7791,רמת הנגב,216G1100516,Fitness,173193.0,550190.0,No,Yes,Yes,Yes,Normal and active,Not used for official competitions,1975
7792,רמת הנגב,216T1103949,Tennis court,173151.0,550386.0,Yes,Yes,Yes,Yes,Normal and active,Local and regional,2000
7793,רמת הנגב,216F2104184,Football field,173093.0,550302.0,No,No,No,No,Normal and active,Not used for official competitions,1990
7794,רמת הנגב,216P1102261,Swimming pool,173049.0,550414.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1975
7795,רמת הנגב,216B1103347,Basketball court,173125.0,550402.0,Yes,Yes,Yes,Yes,Abnormal and inactive,Local and regional,1980
7796,רמת הנגב,216P1102318,Swimming pool,170305.0,551425.0,Yes,No,Yes,Yes,Abnormal and inactive,Not used for official competitions,1990
7797,רמת הנגב,216G3101170,Fitness,180222.0,531399.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,1988
7798,רמת הנגב,216B1104704,Basketball court,170404.0,551449.0,Yes,Yes,No,No,Normal and active,Local and regional,2010
7799,רמת הנגב,216B1205744,Basketball court,170384.0,551438.0,Yes,Yes,No,No,Normal and active,Local and regional,2016
7800,רמת הנגב,216T1103952,Tennis court,179955.0,531211.0,Yes,No,No,No,Abnormal and inactive,Not used for official competitions,1980
7801,רמת הנגב,216B3103358,Other,145455.0,535593.0,Yes,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,2008
7802,רמת הנגב,216B3205571,Other,149447.0,522616.0,No,No,No,Yes,Active and in need of renovation,Not used for official competitions,2008
7803,רמת הנגב,216B2105570,Combined sports pitch,144694.0,533094.0,Yes,Yes,No,No,Active and in need of renovation,Not used for official competitions,2000
7804,רמת הנגב,216A1103041,Fitness,144720.0,533142.0,No,No,No,No,Normal and active,Not used for official competitions,2010
7805,רמת הנגב,216B3105504,Other,143386.0,538049.0,Yes,Yes,No,No,Active and in need of renovation,Not used for official competitions,2010
7806,רמת הנגב,216A1102974,Fitness,171259.0,541666.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,2000
7807,רמת הנגב,216T1103959,Tennis court,179379.0,529240.0,Yes,Yes,No,No,Active and in need of renovation,Not used for official competitions,2010
7808,רמת הנגב,216B3104458,Other,179422.0,529248.0,Yes,Yes,No,No,Active and in need of renovation,Not used for official competitions,2010
7809,רמת הנגב,216B3104943,Other,179344.0,545614.0,No,No,No,No,Normal and active,Not used for official competitions,2005
7810,רמת הנגב,216B1104932,Basketball court,179399.0,545628.0,Yes,No,No,No,Normal and active,Not used for official competitions,2008
7811,רמת הנגב,216B3105573,Other,173293.0,550314.0,No,No,No,No,Normal and active,Not used for official competitions,2016
7812,רמת הנגב,216F2204198,Football field,179875.0,531318.0,No,Yes,No,No,Active and in need of renovation,Irrelevant,1990
7813,רמת הנגב,216P1102414,Swimming pool,180116.0,531335.0,Yes,Yes,No,Yes,Normal and active,Irrelevant,1985
7814,רמת השרון,152G4408682,Fitness,184180.0,673050.0,Yes,Yes,Yes,Yes,Normal and active,National,2018
7815,רמת השרון,152G3308688,Fitness,187014.0,670727.0,Yes,Yes,Yes,Yes,Normal and active,National,2020
7816,רמת השרון,152B2101380,Combined sports pitch,184940.0,671380.0,Yes,Yes,Yes,Yes,Normal and active,National,1986
7817,רמת השרון,152G4107918,Fitness,186230.0,670850.0,Yes,Yes,Yes,Yes,Normal and active,National,1980
7818,רמת השרון,152G3107961,Fitness,186838.0,672238.0,Yes,Yes,Yes,Yes,Normal and active,National,1973
7819,רמת השרון,152P1106090,Swimming pool,186250.0,671470.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1988
7820,רמת השרון,152A1106075,Fitness,186250.0,671470.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
7821,רמת השרון,152G1107233,Fitness,185510.0,671120.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1968
7822,רמת השרון,152G1107927,Fitness,184210.0,673030.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1985
7823,רמת השרון,152G3107528,Fitness,185260.0,671110.0,Yes,Yes,Yes,Yes,Normal and active,National,1964
7824,רמת השרון,152B2107529,Combined sports pitch,185260.0,671110.0,Yes,Yes,Yes,Yes,Normal and active,National,1974
7825,רמת השרון,152E1105608,Petanque field,186280.0,670450.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2001
7826,רמת השרון,152F1101410,Football field,186910.0,670780.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1956
7827,רמת השרון,152F4101408,Stadium track,185440.0,671190.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1975
7828,רמת השרון,152A2101488,Fitness,185440.0,671190.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2010
7829,רמת השרון,152B2102515,Combined sports pitch,184390.0,672330.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1997
7830,רמת השרון,152T1106609,Tennis court,185080.0,670850.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1978
7831,רמת השרון,152M1106177,Mini pitch,187150.0,670720.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2010
7832,רמת השרון,152G4102833,Fitness,186140.0,671580.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1998
7833,רמת השרון,152G1102718,Fitness,185210.0,671970.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1989
7834,רמת השרון,152G3101350,Fitness,185450.0,672920.0,Yes,Yes,Yes,Yes,Normal and active,National,1985
7835,רמת השרון,152G4101220,Fitness,185460.0,672480.0,Yes,Yes,Yes,No,Normal and active,National,1991
7836,רמת השרון,152G2107878,Fitness,185090.0,671810.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
7837,רמת ישי,016K1108744,Synthetic grass court,224196.0,730600.0,No,No,No,No,Normal and active,Not used for official competitions,2020
7838,רמת ישי,016E1108745,Petanque field,216169.0,734191.0,No,Yes,Yes,Yes,Normal and active,Not used for official competitions,2020
7839,רמת ישי,016G3100827,Fitness,215700.0,734110.0,No,Yes,Yes,Yes,Normal and active,National,1996
7840,רמת ישי,016B1104680,Basketball court,215150.0,734370.0,Yes,No,Yes,Yes,Active and in need of renovation,Not used for official competitions,2002
7841,רמת ישי,016F2105525,Football field,215240.0,733980.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1985
7842,רמת ישי,016R1105696,Other,215350.0,733980.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1980
7843,רמת ישי,016R1107872,Extreme,215590.0,734060.0,No,Yes,Yes,Yes,Normal and active,National,1997
7844,רמת ישי,016P1102412,Swimming pool,215640.0,734070.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1983
7845,רמת ישי,016B2105538,Combined sports pitch,215360.0,733970.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1998
7846,רעננה,251F3100012,Football field,185627.0,677768.0,Yes,Yes,Yes,Yes,Normal and active,"Standardised but without toilets, showers and a ref room",2004
7847,רעננה,251B2107421,Combined sports pitch,187135.0,677683.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,2011
7848,רעננה,251B3107429,Other,187248.0,677721.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,2017
7849,רעננה,251B2107430,Combined sports pitch,187219.0,677727.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,2017
7850,רעננה,251X1107428,Extreme,187207.0,677722.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2017
7851,רעננה,251A2107426,Fitness,187215.0,677724.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2017
7852,רעננה,251G3100868,Fitness,189280.0,676500.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1996
7853,רעננה,251B1104544,Basketball court,189275.0,676440.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,0
7854,רעננה,251G3100925,Fitness,189075.0,676650.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1996
7855,רעננה,251B2105191,Combined sports pitch,189080.0,676650.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7856,רעננה,251G3106706,Fitness,189220.0,675875.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7857,רעננה,251B2105226,Combined sports pitch,189300.0,675860.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7858,רעננה,251B1104691,Basketball court,188500.0,678100.0,Yes,No,No,Yes,Normal and active,Not used for official competitions,0
7859,רעננה,251B1104683,Basketball court,187000.0,677045.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,0
7860,רעננה,251B1104685,Basketball court,186470.0,676725.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,0
7861,רעננה,251B1104668,Basketball court,186580.0,677390.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,0
7862,רעננה,251B1104684,Basketball court,187780.0,677250.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,0
7863,רעננה,251R1106126,Other,188150.0,677150.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,0
7864,רעננה,251B2105354,Combined sports pitch,188155.0,677080.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,0
7865,רעננה,251T1105992,Tennis court,188190.0,677205.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7866,רעננה,251G1100903,Fitness,188060.0,676830.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7867,רעננה,251B2105189,Combined sports pitch,188060.0,676800.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7868,רעננה,251G1100904,Fitness,188350.0,675925.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7869,רעננה,251B1104536,Basketball court,188375.0,675845.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7870,רעננה,251B2105184,Combined sports pitch,185870.0,678000.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7871,רעננה,251G3106725,Fitness,187300.0,676460.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7872,רעננה,251B1105824,Basketball court,187395.0,676420.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7873,רעננה,251E1103345,Petanque field,189550.0,676800.0,No,Yes,Yes,Yes,Normal and active,National,0
7874,רעננה,251R1106655,Other,189550.0,676825.0,Yes,Yes,Yes,Yes,Normal and active,National,2009
7875,רעננה,251G3106772,Fitness,185830.0,677910.0,Yes,Yes,Yes,Yes,Normal and active,National,1998
7876,רעננה,251P2102180,Swimming pool,185845.0,677800.0,Yes,Yes,Yes,Yes,Normal and active,National,2008
7877,רעננה,251A1106773,Fitness,185840.0,677800.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,0
7878,רעננה,251T1106634,Tennis court,185730.0,677790.0,Yes,Yes,Yes,Yes,Normal and active,National,1997
7879,רעננה,251B1104682,Basketball court,187930.0,677590.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,0
7880,רעננה,251B2105312,Combined sports pitch,187230.0,677680.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7881,רעננה,251G3106724,Fitness,186340.0,677900.0,Yes,Yes,Yes,Yes,Normal and active,National,1982
7882,רעננה,251B1104524,Basketball court,186730.0,678110.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7883,רעננה,251A1102736,Fitness,189300.0,677700.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7884,רעננה,251G4402798,Fitness,187130.0,675970.0,Yes,Yes,Yes,Yes,Normal and active,National,2001
7885,רעננה,251G4402786,Fitness,188630.0,677470.0,Yes,Yes,Yes,Yes,Normal and active,National,1997
7886,רעננה,251S1107418,Sand court,187186.0,677676.0,Yes,No,No,Yes,Normal and active,Not used for official competitions,0
7887,רעננה,251A1102791,Fitness,188630.0,677450.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7888,רעננה,251P2107793,Swimming pool,188770.0,677870.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7889,רעננה,251A1107794,Fitness,188770.0,677850.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7890,רעננה,251G3106701,Fitness,188157.0,675750.0,Yes,Yes,Yes,Yes,Normal and active,National,2016
7891,רעננה,251B2105188,Combined sports pitch,188160.0,675765.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7892,רעננה,251B2107407,Combined sports pitch,187250.0,677665.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2011
7893,רעננה,251A1102723,Fitness,188775.0,678190.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7894,רעננה,251G2100864,Fitness,187370.0,676700.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2009
7895,רעננה,251B2105223,Combined sports pitch,187400.0,677120.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7896,רעננה,251F3104250,Football field,188160.0,677040.0,Yes,Yes,Yes,Yes,Normal and active,National,0
7897,רעננה,251G1100902,Fitness,187500.0,676800.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7898,רעננה,251B2105185,Combined sports pitch,187450.0,676790.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7899,רעננה,251F5106602,Stadium track,188200.0,675900.0,Yes,Yes,Yes,Yes,Normal and active,National,2017
7900,רעננה,251G2100893,Fitness,187585.0,676250.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7901,רעננה,251G1100901,Fitness,188420.0,676700.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,0
7902,רעננה,251B2105187,Combined sports pitch,188475.0,676665.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7903,רעננה,251P1101852,Swimming pool,187680.0,677580.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7904,רעננה,251G2100992,Fitness,188470.0,676330.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2009
7905,רעננה,251G2100956,Fitness,187600.0,676600.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2009
7906,רעננה,251B1104539,Basketball court,187630.0,676640.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7907,רעננה,251B2105183,Combined sports pitch,188470.0,676330.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7908,רעננה,251G3100944,Fitness,188250.0,676090.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2002
7909,רעננה,251G2100972,Fitness,188260.0,676060.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7910,רעננה,251B1104474,Basketball court,188255.0,676140.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,0
7911,רעננה,251F3104282,Football field,185650.0,677740.0,Yes,Yes,Yes,Yes,Normal and active,National,2004
7912,רעננה,251B2106004,Combined sports pitch,186250.0,677250.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7913,רעננה,251B2106001,Combined sports pitch,186320.0,677050.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7914,שגב שלום,114F3308524,Football field,184824.0,568404.0,Yes,Yes,Yes,Yes,Inactive,Local and regional,2019
7915,שגב שלום,114G3308525,Fitness,184743.0,568133.0,Yes,Yes,Yes,Yes,Inactive,Local and regional,2019
7916,שגב שלום,114B1101367,Basketball court,134700.0,67550.0,Yes,No,Yes,Yes,Active and in need of renovation,Not used for official competitions,2005
7917,שגב שלום,114B1101354,Basketball court,134625.0,667501.0,Yes,No,Yes,Yes,Active and in need of renovation,Not used for official competitions,2008
7918,שגב שלום,114B2208180,Combined sports pitch,134500.0,66900.0,Yes,No,Yes,Yes,Active and in need of renovation,Not used for official competitions,1998
7919,שגב שלום,114B2303210,Combined sports pitch,134125.0,67550.0,Yes,Yes,Yes,Yes,Normal and active,National,2002
7920,שגב שלום,114A1107639,Fitness,134625.0,67625.0,No,No,Yes,Yes,Normal and active,Not used for official competitions,2008
7921,שגב שלום,114B2105038,Combined sports pitch,134600.0,67700.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1998
7922,שגב שלום,114B2105542,Combined sports pitch,184596.0,568049.0,Yes,Yes,Yes,Yes,Normal and active,National,2007
7923,שגב שלום,114B2105066,Combined sports pitch,184952.0,566217.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,2016
7924,שגב שלום,114G2100837,Fitness,184501.0,566912.0,Yes,Yes,Yes,Yes,Normal and active,Local and regional,2016
7925,שגב שלום,114G2101009,Fitness,184098.0,567493.0,Yes,Yes,Yes,Yes,Inactive,Local and regional,2014
7926,שדות דן,193G4108782,Fitness,185030.0,658408.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,2019
7927,שדות דן,193B1101864,Basketball court,186191.0,655005.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,2009
7928,שדות דן,193G2101485,Fitness,185401.0,655036.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,0
7929,שדות דן,193G2101483,Fitness,186073.0,654929.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,0
7930,שדות דן,193F2108206,Football field,186278.0,654995.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,0
7931,שדות דן,193A2102534,Fitness,185507.0,655400.0,No,No,No,No,Normal and active,Not used for official competitions,0
7932,שדות דן,193B2105335,Combined sports pitch,186396.0,656874.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,0
7933,שדות דן,193G4100699,Fitness,186477.0,656849.0,No,No,No,No,Abnormal and inactive,Not used for official competitions,0
7934,שדות דן,193A2102543,Fitness,186404.0,656888.0,No,No,No,No,Normal and active,Not used for official competitions,0
7935,שדות דן,193F2204215,Football field,188164.0,654247.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,0
7936,שדות דן,193B2105338,Combined sports pitch,188122.0,654282.0,Yes,Yes,Yes,Yes,Active and in need of renovation,"Standardised but without toilets, showers and a ref room",0
7937,שדות דן,193A2102536,Fitness,188086.0,654218.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7938,שדות דן,193F2204209,Football field,189697.0,653656.0,No,No,No,No,Abnormal and inactive,Not used for official competitions,0
7939,שדות דן,193B2105339,Combined sports pitch,189745.0,653644.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
7940,שדות דן,193A2102531,Fitness,189712.0,653717.0,No,No,No,No,Normal and active,Not used for official competitions,0
7941,שדות דן,193B1105340,Basketball court,185115.0,658457.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,0
7942,שדות דן,193A2102554,Fitness,185096.0,658474.0,No,No,No,No,Normal and active,Not used for official competitions,0
7943,שדות דן,193B1105341,Basketball court,188748.0,655024.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
7944,שדות דן,193T1303132,Tennis court,188918.0,654831.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7945,שדות דן,193F2107845,Football field,188888.0,654857.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7946,שדות דן,193A2102549,Fitness,188868.0,654836.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,0
7947,שדות דן,193R1105342,Other,183389.0,657433.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
7948,שדות דן,193A2102529,Fitness,183407.0,657411.0,No,No,No,No,Normal and active,Not used for official competitions,0
7949,שדות דן,193G2100839,Fitness,186985.0,651079.0,No,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7950,שדות דן,193R1105343,Other,186916.0,651082.0,No,No,No,No,Normal and active,Not used for official competitions,0
7951,שדות דן,193P2106709,Swimming pool,187323.0,651375.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7952,שדות דן,193T1103146,Tennis court,187349.0,651396.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7953,שדות דן,193E1107678,Petanque field,187321.0,651305.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
7954,שדות נגב,213K1108552,Synthetic grass court,159866.0,595272.0,No,No,No,No,Normal and active,Not used for official competitions,2019
7955,שדות נגב,213K1108553,Synthetic grass court,161921.0,589698.0,No,No,No,No,Normal and active,Not used for official competitions,2017
7956,שדות נגב,213K1108554,Synthetic grass court,154632.0,592481.0,No,No,No,No,Normal and active,Not used for official competitions,2020
7957,שדות נגב,213K1108555,Synthetic grass court,157469.0,595290.0,No,No,No,No,Normal and active,Not used for official competitions,2020
7958,שדות נגב,213K1108556,Synthetic grass court,161024.0,589514.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,2011
7959,שדות נגב,213A1108557,Fitness,162450.0,592711.0,No,No,No,No,Normal and active,Not used for official competitions,2017
7960,שדות נגב,213A1108558,Fitness,159877.0,595365.0,No,No,No,No,Normal and active,Not used for official competitions,2018
7961,שדות נגב,213K1109113,Synthetic grass court,162535.0,592691.0,No,No,No,No,Normal and active,Not used for official competitions,2020
7962,שדות נגב,213B1103649,Basketball court,162550.0,592830.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1986
7963,שדות נגב,213M1101937,Mini pitch,162440.0,592490.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,2008
7964,שדות נגב,213B1103678,Basketball court,161380.0,589750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1984
7965,שדות נגב,213B1103806,Basketball court,157490.0,595340.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
7966,שדות נגב,213B1103961,Basketball court,162800.0,594920.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
7967,שדות נגב,213G3104852,Fitness,156150.0,593400.0,Yes,Yes,Yes,No,Inactive,Not used for official competitions,1961
7968,שדות נגב,213M1102021,Mini pitch,156140.0,593690.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,2008
7969,שדות נגב,213B1104923,Basketball court,161330.0,588750.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1997
7970,שדות נגב,213A2107618,Fitness,161520.0,588920.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,2010
7971,שדות נגב,213B1105893,Basketball court,157080.0,595620.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1983
7972,שדות נגב,213A2107628,Fitness,156820.0,595650.0,No,No,Yes,No,Active and in need of renovation,Not used for official competitions,2010
7973,שדות נגב,213B1105903,Basketball court,154745.0,592382.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
7974,שדות נגב,213A2107630,Fitness,154730.0,592427.0,No,No,Yes,Yes,Active and in need of renovation,Not used for official competitions,2010
7975,שדות נגב,213B1105905,Basketball court,162550.0,589430.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1997
7976,שדות נגב,213B1105935,Basketball court,162250.0,590440.0,Yes,Yes,Yes,No,Active and in need of renovation,Not used for official competitions,1997
7977,שדות נגב,213B1105957,Basketball court,159910.0,595350.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
7978,שדות נגב,213G3100670,Fitness,161760.0,589740.0,Yes,Yes,Yes,Yes,Abnormal and inactive,Not used for official competitions,1961
7979,שדות נגב,213M1101989,Mini pitch,161770.0,589720.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
7980,שדות נגב,213B2104930,Combined sports pitch,161910.0,589660.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1986
7981,שדות נגב,213A2107620,Fitness,161940.0,589680.0,No,No,No,Yes,Normal and active,Not used for official competitions,2009
7982,שדות נגב,213G4100759,Fitness,155573.0,597535.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1978
7983,שדות נגב,213P1102244,Swimming pool,155822.0,598083.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1965
7984,שדות נגב,213B1105496,Basketball court,155599.0,597539.0,Yes,Yes,Yes,Yes,Abnormal and inactive,Not used for official competitions,1997
7985,שדות נגב,213P1102266,Swimming pool,153620.0,595770.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1970
7986,שדות נגב,213B1105598,Basketball court,153650.0,595700.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1997
7987,שדות נגב,213B1100264,Basketball court,156275.0,593624.0,No,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1961
7988,שדות נגב,213B1105947,Basketball court,156320.0,593520.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
7989,שדות נגב,213P1102215,Swimming pool,161100.0,593563.0,Yes,Yes,Yes,Yes,Abnormal and inactive,Not used for official competitions,2002
7990,שדות נגב,213G4107917,Fitness,161108.0,593504.0,No,Yes,Yes,Yes,Normal and active,National,1984
7991,שדות נגב,213T1104869,Tennis court,161032.0,593469.0,Yes,Yes,Yes,Yes,Abnormal and inactive,Not used for official competitions,1997
7992,שדות נגב,213B2104873,Combined sports pitch,161044.0,593514.0,No,No,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
7993,שדות נגב,213K1109095,Synthetic grass court,161360.0,588779.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,2020
7994,שדות נגב,213B2105201,Combined sports pitch,155759.0,597381.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2012
7995,שדות נגב,213B1104655,Basketball court,161447.0,593249.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2015
7996,שדות נגב,213B1103334,Basketball court,164104.0,596592.0,Yes,No,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
7997,שדות נגב,213A2107051,Fitness,164055.0,596610.0,No,No,No,No,Normal and active,Not used for official competitions,2009
7998,שדות נגב,213A2103363,Fitness,164506.0,596229.0,No,No,Yes,Yes,Normal and active,Not used for official competitions,2009
7999,שדות נגב,213A2103372,Fitness,155790.0,598103.0,No,No,Yes,Yes,Normal and active,Not used for official competitions,2009
8000,שדות נגב,213A2103359,Fitness,153828.0,595841.0,No,Yes,Yes,No,Normal and active,Not used for official competitions,0
8001,שדות נגב,213A2103356,Fitness,156577.0,593620.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8002,שדות נגב,213A2103375,Fitness,162860.0,595019.0,No,No,Yes,No,Normal and active,Not used for official competitions,0
8003,שדות נגב,213G4101002,Fitness,161769.0,589779.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8004,שדות נגב,213M1107328,Mini pitch,161368.0,593378.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,2010
